"Index";"Date";"Time";"Weather";"Temperature";"Visitors";"Subspecies";"Marking";"Age";"Individual";"Behaviour";"Group_Size";"Forested_Area";"Dangerous_Enclosure";"Area";"Time_of_Day";"Season";"On_Building";"Crows_per_Scan"
168;2014-01-11;1404;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";32
169;2014-01-11;1404;"Sun";"Warm";"Some";"CH";"Marked";"Adult";"242";"Foraging";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";32
170;2014-01-14;1408;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
171;2014-01-14;1412;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
172;2014-01-14;1412;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
173;2014-01-14;1415;"Clouds";"Cold";"Few";"C";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
174;2014-01-14;1415;"Clouds";"Cold";"Few";"C";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
175;2014-01-14;1419;"Clouds";"Cold";"Few";"HH";"Marked";"Sub-Adult";"278";"Self-Directed";4;"1";"1";"3";"Afternoon";"Non-Breeder_Season";"1";48
176;2014-01-14;1419;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Other";4;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
177;2014-01-14;1419;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Other";4;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
178;2014-01-14;1419;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Social";4;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
179;2014-01-14;1424;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"0";48
180;2014-01-14;1424;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";48
181;2014-01-14;1426;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";48
182;2014-01-14;1426;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Other";3;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";48
183;2014-01-14;1426;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Other";3;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";48
184;2014-01-14;1429;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
185;2014-01-14;1431;"Clouds";"Cold";"Few";"C";"Unmarked";"Sub-Adult";NA;"Foraging";1;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";48
186;2014-01-14;1432;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";48
187;2014-01-14;1435;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";9;"1";"1";"1";"Afternoon";"Non-Breeder_Season";"1";48
188;2014-01-14;1435;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
189;2014-01-14;1435;"Clouds";"Cold";"Few";"C";"Unmarked";"Juvenile";NA;"Foraging";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
190;2014-01-14;1435;"Clouds";"Cold";"Few";"HH";"Unmarked";"Juvenile";NA;"Social";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
191;2014-01-14;1435;"Clouds";"Cold";"Few";"HH";"Unmarked";"Juvenile";NA;"Other";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
192;2014-01-14;1435;"Clouds";"Cold";"Few";"CH";"Unmarked";"Juvenile";NA;"Foraging";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
193;2014-01-14;1435;"Clouds";"Cold";"Few";"C";"Unmarked";"Juvenile";NA;"Foraging";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
194;2014-01-14;1435;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Social";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
195;2014-01-14;1435;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Other";9;"1";"0";"3";"Afternoon";"Non-Breeder_Season";"1";48
196;2014-01-14;1441;"Clouds";"Cold";"Few";"H";"Marked";"Adult";"208";"Self-Directed";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
197;2014-01-14;1441;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
198;2014-01-14;1444;"Clouds";"Cold";"Few";"C";"Unmarked";"Juvenile";NA;"Social";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
199;2014-01-14;1444;"Clouds";"Cold";"Few";"H";"Unmarked";"Juvenile";NA;"Foraging";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
200;2014-01-14;1444;"Clouds";"Cold";"Few";"CH";"Unmarked";"Juvenile";NA;"Social";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
201;2014-01-14;1444;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
202;2014-01-14;1444;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
203;2014-01-14;1444;"Clouds";"Cold";"Few";"C";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
204;2014-01-14;1444;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Other";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
205;2014-01-14;1444;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
206;2014-01-14;1444;"Clouds";"Cold";"Few";"H";"Unmarked";NA;NA;"Social";9;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
207;2014-01-14;1450;"Clouds";"Cold";"Few";"CH";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
208;2014-01-14;1456;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Other";1;"1";"1";"1";"Afternoon";"Non-Breeder_Season";"1";48
209;2014-01-14;1513;"Clouds";"Cold";"Few";"C";"Unmarked";NA;NA;"Self-Directed";1;"0";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
210;2014-01-14;1515;"Clouds";"Cold";"Few";"C";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
211;2014-01-14;1516;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
212;2014-01-14;1517;"Clouds";"Cold";"Few";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
213;2014-01-14;1519;"Clouds";"Cold";"Few";"C";"Unmarked";"Sub-Adult";NA;"Foraging";3;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
214;2014-01-14;1519;"Clouds";"Cold";"Few";"HH";"Marked";"Adult";"82";"Other";3;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
215;2014-01-14;1519;"Clouds";"Cold";"Few";"CH";"Marked";"Adult";"242";"Self-Directed";3;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
216;2014-01-14;1534;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
217;2014-01-14;1534;"Clouds";"Cold";"Few";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";48
218;2014-01-15;1027;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
219;2014-01-15;1027;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
220;2014-01-15;1030;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
221;2014-01-15;1030;"Sun";"Warm";"Few";"CH";"Marked";"Adult";"242";"Foraging";2;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
222;2014-01-15;1033;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
223;2014-01-15;1035;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
224;2014-01-15;1035;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
225;2014-01-15;1035;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
226;2014-01-15;1035;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
227;2014-01-15;1035;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
228;2014-01-15;1037;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
229;2014-01-15;1041;"Sun";"Warm";"Few";"C";"Marked";"Adult";"267";"Other";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
230;2014-01-15;1041;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";3;"1";"1";"3";"Morning";"Non-Breeder_Season";"1";78
231;2014-01-15;1041;"Sun";"Warm";"Few";"H";"Marked";"Adult";"53";"Other";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
232;2014-01-15;1044;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
233;2014-01-15;1044;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
234;2014-01-15;1046;"Sun";"Warm";"Few";"C";"Marked";"Adult";"275";"Foraging";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
235;2014-01-15;1048;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
236;2014-01-15;1050;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
237;2014-01-15;1051;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"261";"Other";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
238;2014-01-15;1054;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
239;2014-01-15;1056;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
240;2014-01-15;1058;"Sun";"Warm";"Few";"HH";"Marked";NA;NA;"Self-Directed";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
241;2014-01-15;1100;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";3;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
242;2014-01-15;1100;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
243;2014-01-15;1100;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
244;2014-01-15;1103;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
245;2014-01-15;1104;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
246;2014-01-15;1106;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Social";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
247;2014-01-15;1106;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
248;2014-01-15;1106;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Social";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
249;2014-01-15;1107;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
250;2014-01-15;1110;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";4;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
251;2014-01-15;1110;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";4;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
252;2014-01-15;1110;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";4;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
253;2014-01-15;1110;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";4;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
254;2014-01-15;1112;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Social";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
255;2014-01-15;1112;"Sun";"Warm";"Few";"C";"Marked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
256;2014-01-15;1112;"Sun";"Warm";"Few";"HY";"Marked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
257;2014-01-15;1114;"Sun";"Warm";"Few";"H";"Marked";"Adult";"246";"Other";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
258;2014-01-15;1119;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
259;2014-01-15;1122;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
260;2014-01-15;1124;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
261;2014-01-15;1126;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
262;2014-01-15;1126;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
263;2014-01-15;1126;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
264;2014-01-15;1126;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
265;2014-01-15;1126;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
266;2014-01-15;1126;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
267;2014-01-15;1126;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"125";"Foraging";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
268;2014-01-15;1126;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";8;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
269;2014-01-15;1131;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";1;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
270;2014-01-15;1140;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
271;2014-01-15;1140;"Sun";"Warm";"Few";"C";"Marked";"Adult";"275";"Self-Directed";2;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
272;2014-01-15;1142;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Social";1;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
273;2014-01-15;1143;"Sun";"Warm";"Few";"HH";NA;NA;NA;"Other";3;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
274;2014-01-15;1143;"Sun";"Warm";"Few";"CH";"Marked";NA;NA;"Other";3;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
275;2014-01-15;1143;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";3;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
276;2014-01-15;1155;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";1;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
277;2014-01-15;1200;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"194";"Foraging";2;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
278;2014-01-15;1200;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";2;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
279;2014-01-15;1204;"Sun";"Warm";"Few";"HH";NA;NA;NA;"Other";1;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
280;2014-01-15;1205;"Sun";"Warm";"Few";"HH";NA;NA;NA;"Other";1;"0";"0";"0";"Morning";"Non-Breeder_Season";"1";78
281;2014-01-15;1207;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
282;2014-01-15;1207;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
283;2014-01-15;1207;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"1";"Morning";"Non-Breeder_Season";"1";78
284;2014-01-15;1212;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"2";"Morning";"Non-Breeder_Season";"1";78
285;2014-01-15;1212;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"2";"Morning";"Non-Breeder_Season";"1";78
286;2014-01-15;1212;"Sun";"Warm";"Few";"HH";"Marked";NA;NA;"Other";3;"1";"0";"2";"Morning";"Non-Breeder_Season";"1";78
287;2014-01-15;1219;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"0";78
288;2014-01-15;1219;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"0";78
289;2014-01-15;1219;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"0";78
290;2014-01-15;1219;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Other";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"0";78
291;2014-01-15;1219;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Other";5;"1";"0";"0";"Morning";"Non-Breeder_Season";"0";78
292;2014-01-15;1224;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";6;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
293;2014-01-15;1224;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Other";6;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
294;2014-01-15;1224;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";6;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
295;2014-01-15;1224;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";6;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
296;2014-01-15;1224;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";6;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
297;2014-01-15;1224;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";6;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
298;2014-01-15;1226;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
299;2014-01-15;1226;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
300;2014-01-15;1226;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
301;2014-01-15;1229;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
302;2014-01-15;1229;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
303;2014-01-15;1229;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
304;2014-01-15;1232;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"1";78
305;2014-01-15;1236;"Sun";"Warm";"Few";"C";"Marked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Non-Breeder_Season";"0";78
306;2014-01-15;1317;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";1;"1";"0";"2";"Afternoon";"Non-Breeder_Season";"1";60
307;2014-01-15;1320;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
308;2014-01-15;1321;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
309;2014-01-15;1321;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
310;2014-01-15;1323;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
311;2014-01-15;1326;"Sun";"Warm";"Few";"HY";"Marked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
312;2014-01-15;1327;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
313;2014-01-15;1328;"Sun";"Warm";"Few";"HH";"Marked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
314;2014-01-15;1328;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
315;2014-01-15;1331;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
316;2014-01-15;1333;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";60
317;2014-01-15;1333;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";60
318;2014-01-15;1337;"Sun";"Warm";"Few";"H";"Marked";"Adult";"53";"Self-Directed";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
319;2014-01-15;1338;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"0";60
320;2014-01-15;1339;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"0";60
321;2014-01-15;1340;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";60
322;2014-01-15;1340;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";60
323;2014-01-15;1342;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";60
324;2014-01-15;1342;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"1";"Afternoon";"Non-Breeder_Season";"1";60
325;2014-01-15;1344;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
326;2014-01-15;1400;"Sun";"Warm";"Few";"H";"Marked";"Adult";"208";"Other";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
327;2014-01-15;1400;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
328;2014-01-15;1402;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
329;2014-01-15;1404;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
330;2014-01-15;1404;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
331;2014-01-15;1404;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
332;2014-01-15;1410;"Sun";"Warm";"Few";"HH";NA;NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
333;2014-01-15;1411;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Social";1;"0";"0";"0";"Afternoon";"Non-Breeder_Season";"1";60
334;2014-01-15;1416;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Other";1;"1";"0";"2";"Afternoon";"Non-Breeder_Season";"1";60
